Unnamed: 0,Cups                                     ,Fecha de la lectura,Hora de la lectura,Consumo (kwh),Hora inicio,Minutos inicio,Dia de la semana,Mes,Año,Periodo
12324,ES0022000005731860JV1P,2018-05-09,10:15,27,10,0,Wednesday,5,2018,P4
12325,ES0022000005731860JV1P,2018-05-09,10:30,25,10,15,Wednesday,5,2018,P4
12326,ES0022000005731860JV1P,2018-05-09,10:45,27,10,30,Wednesday,5,2018,P4
12327,ES0022000005731860JV1P,2018-05-09,11:00,25,10,45,Wednesday,5,2018,P4
12328,ES0022000005731860JV1P,2018-05-09,11:15,26,11,0,Wednesday,5,2018,P4
12329,ES0022000005731860JV1P,2018-05-09,11:30,27,11,15,Wednesday,5,2018,P4
12330,ES0022000005731860JV1P,2018-05-09,11:45,28,11,30,Wednesday,5,2018,P4
12331,ES0022000005731860JV1P,2018-05-09,12:00,29,11,45,Wednesday,5,2018,P4
12332,ES0022000005731860JV1P,2018-05-09,12:15,28,12,0,Wednesday,5,2018,P4
12333,ES0022000005731860JV1P,2018-05-09,12:30,27,12,15,Wednesday,5,2018,P4
12334,ES0022000005731860JV1P,2018-05-09,12:45,25,12,30,Wednesday,5,2018,P4
12335,ES0022000005731860JV1P,2018-05-09,13:00,26,12,45,Wednesday,5,2018,P4
12336,ES0022000005731860JV1P,2018-05-09,13:15,27,13,0,Wednesday,5,2018,P4
12337,ES0022000005731860JV1P,2018-05-09,13:30,23,13,15,Wednesday,5,2018,P4
12338,ES0022000005731860JV1P,2018-05-09,13:45,24,13,30,Wednesday,5,2018,P4
12339,ES0022000005731860JV1P,2018-05-09,14:00,24,13,45,Wednesday,5,2018,P4
12340,ES0022000005731860JV1P,2018-05-09,14:15,26,14,0,Wednesday,5,2018,P5
12341,ES0022000005731860JV1P,2018-05-09,14:30,28,14,15,Wednesday,5,2018,P5
12342,ES0022000005731860JV1P,2018-05-09,14:45,26,14,30,Wednesday,5,2018,P5
12343,ES0022000005731860JV1P,2018-05-09,15:00,25,14,45,Wednesday,5,2018,P5
12344,ES0022000005731860JV1P,2018-05-09,15:15,25,15,0,Wednesday,5,2018,P5
12345,ES0022000005731860JV1P,2018-05-09,15:30,25,15,15,Wednesday,5,2018,P5
12346,ES0022000005731860JV1P,2018-05-09,15:45,24,15,30,Wednesday,5,2018,P5
12347,ES0022000005731860JV1P,2018-05-09,16:00,24,15,45,Wednesday,5,2018,P5
12348,ES0022000005731860JV1P,2018-05-09,16:15,25,16,0,Wednesday,5,2018,P5
12349,ES0022000005731860JV1P,2018-05-09,16:30,23,16,15,Wednesday,5,2018,P5
12350,ES0022000005731860JV1P,2018-05-09,16:45,26,16,30,Wednesday,5,2018,P5
12351,ES0022000005731860JV1P,2018-05-09,17:00,26,16,45,Wednesday,5,2018,P5
12352,ES0022000005731860JV1P,2018-05-09,17:15,27,17,0,Wednesday,5,2018,P5
12353,ES0022000005731860JV1P,2018-05-09,17:30,28,17,15,Wednesday,5,2018,P5
12354,ES0022000005731860JV1P,2018-05-09,17:45,27,17,30,Wednesday,5,2018,P5
12355,ES0022000005731860JV1P,2018-05-09,18:00,26,17,45,Wednesday,5,2018,P5
12356,ES0022000005731860JV1P,2018-05-09,18:15,25,18,0,Wednesday,5,2018,P4
12357,ES0022000005731860JV1P,2018-05-09,18:30,24,18,15,Wednesday,5,2018,P4
12358,ES0022000005731860JV1P,2018-05-09,18:45,18,18,30,Wednesday,5,2018,P4
12359,ES0022000005731860JV1P,2018-05-09,19:00,16,18,45,Wednesday,5,2018,P4
12360,ES0022000005731860JV1P,2018-05-09,19:15,15,19,0,Wednesday,5,2018,P4
12361,ES0022000005731860JV1P,2018-05-09,19:30,15,19,15,Wednesday,5,2018,P4
12362,ES0022000005731860JV1P,2018-05-09,19:45,15,19,30,Wednesday,5,2018,P4
12363,ES0022000005731860JV1P,2018-05-09,20:00,14,19,45,Wednesday,5,2018,P4
12364,ES0022000005731860JV1P,2018-05-09,20:15,13,20,0,Wednesday,5,2018,P4
12365,ES0022000005731860JV1P,2018-05-09,20:30,14,20,15,Wednesday,5,2018,P4
12366,ES0022000005731860JV1P,2018-05-09,20:45,13,20,30,Wednesday,5,2018,P4
12367,ES0022000005731860JV1P,2018-05-09,21:00,13,20,45,Wednesday,5,2018,P4
12368,ES0022000005731860JV1P,2018-05-09,21:15,13,21,0,Wednesday,5,2018,P4
12369,ES0022000005731860JV1P,2018-05-09,21:30,11,21,15,Wednesday,5,2018,P4
12370,ES0022000005731860JV1P,2018-05-09,21:45,11,21,30,Wednesday,5,2018,P4
12371,ES0022000005731860JV1P,2018-05-09,22:00,9,21,45,Wednesday,5,2018,P4
12372,ES0022000005731860JV1P,2018-05-09,22:15,8,22,0,Wednesday,5,2018,P5
12373,ES0022000005731860JV1P,2018-05-09,22:30,9,22,15,Wednesday,5,2018,P5
12374,ES0022000005731860JV1P,2018-05-09,22:45,9,22,30,Wednesday,5,2018,P5
12375,ES0022000005731860JV1P,2018-05-09,23:00,8,22,45,Wednesday,5,2018,P5
12376,ES0022000005731860JV1P,2018-05-09,23:15,8,23,0,Wednesday,5,2018,P5
12377,ES0022000005731860JV1P,2018-05-09,23:30,7,23,15,Wednesday,5,2018,P5
12378,ES0022000005731860JV1P,2018-05-09,23:45,7,23,30,Wednesday,5,2018,P5
12379,ES0022000005731860JV1P,2018-05-09,0:00,8,23,45,Wednesday,5,2018,P5
12380,ES0022000005731860JV1P,2018-05-10,0:15,7,0,0,Thursday,5,2018,P6
12381,ES0022000005731860JV1P,2018-05-10,0:30,8,0,15,Thursday,5,2018,P6
12382,ES0022000005731860JV1P,2018-05-10,0:45,7,0,30,Thursday,5,2018,P6
12383,ES0022000005731860JV1P,2018-05-10,1:00,7,0,45,Thursday,5,2018,P6
12384,ES0022000005731860JV1P,2018-05-10,1:15,7,1,0,Thursday,5,2018,P6
12385,ES0022000005731860JV1P,2018-05-10,1:30,7,1,15,Thursday,5,2018,P6
12386,ES0022000005731860JV1P,2018-05-10,1:45,7,1,30,Thursday,5,2018,P6
12387,ES0022000005731860JV1P,2018-05-10,2:00,7,1,45,Thursday,5,2018,P6
12388,ES0022000005731860JV1P,2018-05-10,2:15,7,2,0,Thursday,5,2018,P6
12389,ES0022000005731860JV1P,2018-05-10,2:30,7,2,15,Thursday,5,2018,P6
12390,ES0022000005731860JV1P,2018-05-10,2:45,7,2,30,Thursday,5,2018,P6
12391,ES0022000005731860JV1P,2018-05-10,3:00,6,2,45,Thursday,5,2018,P6
12392,ES0022000005731860JV1P,2018-05-10,3:15,7,3,0,Thursday,5,2018,P6
12393,ES0022000005731860JV1P,2018-05-10,3:30,7,3,15,Thursday,5,2018,P6
12394,ES0022000005731860JV1P,2018-05-10,3:45,7,3,30,Thursday,5,2018,P6
12395,ES0022000005731860JV1P,2018-05-10,4:00,7,3,45,Thursday,5,2018,P6
12396,ES0022000005731860JV1P,2018-05-10,4:15,7,4,0,Thursday,5,2018,P6
12397,ES0022000005731860JV1P,2018-05-10,4:30,7,4,15,Thursday,5,2018,P6
12398,ES0022000005731860JV1P,2018-05-10,4:45,7,4,30,Thursday,5,2018,P6
12399,ES0022000005731860JV1P,2018-05-10,5:00,6,4,45,Thursday,5,2018,P6
12400,ES0022000005731860JV1P,2018-05-10,5:15,8,5,0,Thursday,5,2018,P6
12401,ES0022000005731860JV1P,2018-05-10,5:30,8,5,15,Thursday,5,2018,P6
12402,ES0022000005731860JV1P,2018-05-10,5:45,8,5,30,Thursday,5,2018,P6
12403,ES0022000005731860JV1P,2018-05-10,6:00,7,5,45,Thursday,5,2018,P6
12404,ES0022000005731860JV1P,2018-05-10,6:15,9,6,0,Thursday,5,2018,P6
12405,ES0022000005731860JV1P,2018-05-10,6:30,12,6,15,Thursday,5,2018,P6
12406,ES0022000005731860JV1P,2018-05-10,6:45,15,6,30,Thursday,5,2018,P6
12407,ES0022000005731860JV1P,2018-05-10,7:00,14,6,45,Thursday,5,2018,P6
12408,ES0022000005731860JV1P,2018-05-10,7:15,15,7,0,Thursday,5,2018,P6
12409,ES0022000005731860JV1P,2018-05-10,7:30,15,7,15,Thursday,5,2018,P6
12410,ES0022000005731860JV1P,2018-05-10,7:45,22,7,30,Thursday,5,2018,P6
12411,ES0022000005731860JV1P,2018-05-10,8:00,21,7,45,Thursday,5,2018,P6
12412,ES0022000005731860JV1P,2018-05-10,8:15,23,8,0,Thursday,5,2018,P5
12413,ES0022000005731860JV1P,2018-05-10,8:30,25,8,15,Thursday,5,2018,P5
12414,ES0022000005731860JV1P,2018-05-10,8:45,28,8,30,Thursday,5,2018,P5
12415,ES0022000005731860JV1P,2018-05-10,9:00,24,8,45,Thursday,5,2018,P5
12416,ES0022000005731860JV1P,2018-05-10,9:15,25,9,0,Thursday,5,2018,P4
12417,ES0022000005731860JV1P,2018-05-10,9:30,23,9,15,Thursday,5,2018,P4
12418,ES0022000005731860JV1P,2018-05-10,9:45,24,9,30,Thursday,5,2018,P4
12419,ES0022000005731860JV1P,2018-05-10,10:00,25,9,45,Thursday,5,2018,P4
12420,ES0022000005731860JV1P,2018-05-10,10:15,24,10,0,Thursday,5,2018,P4
12421,ES0022000005731860JV1P,2018-05-10,10:30,24,10,15,Thursday,5,2018,P4
12422,ES0022000005731860JV1P,2018-05-10,10:45,27,10,30,Thursday,5,2018,P4
12423,ES0022000005731860JV1P,2018-05-10,11:00,24,10,45,Thursday,5,2018,P4
12424,ES0022000005731860JV1P,2018-05-10,11:15,25,11,0,Thursday,5,2018,P4
12425,ES0022000005731860JV1P,2018-05-10,11:30,30,11,15,Thursday,5,2018,P4
12426,ES0022000005731860JV1P,2018-05-10,11:45,29,11,30,Thursday,5,2018,P4
12427,ES0022000005731860JV1P,2018-05-10,12:00,24,11,45,Thursday,5,2018,P4
12428,ES0022000005731860JV1P,2018-05-10,12:15,26,12,0,Thursday,5,2018,P4
12429,ES0022000005731860JV1P,2018-05-10,12:30,26,12,15,Thursday,5,2018,P4
12430,ES0022000005731860JV1P,2018-05-10,12:45,28,12,30,Thursday,5,2018,P4
12431,ES0022000005731860JV1P,2018-05-10,13:00,27,12,45,Thursday,5,2018,P4
12432,ES0022000005731860JV1P,2018-05-10,13:15,28,13,0,Thursday,5,2018,P4
12433,ES0022000005731860JV1P,2018-05-10,13:30,27,13,15,Thursday,5,2018,P4
12434,ES0022000005731860JV1P,2018-05-10,13:45,28,13,30,Thursday,5,2018,P4
12435,ES0022000005731860JV1P,2018-05-10,14:00,27,13,45,Thursday,5,2018,P4
12436,ES0022000005731860JV1P,2018-05-10,14:15,28,14,0,Thursday,5,2018,P5
12437,ES0022000005731860JV1P,2018-05-10,14:30,27,14,15,Thursday,5,2018,P5
12438,ES0022000005731860JV1P,2018-05-10,14:45,25,14,30,Thursday,5,2018,P5
12439,ES0022000005731860JV1P,2018-05-10,15:00,25,14,45,Thursday,5,2018,P5
12440,ES0022000005731860JV1P,2018-05-10,15:15,25,15,0,Thursday,5,2018,P5
12441,ES0022000005731860JV1P,2018-05-10,15:30,23,15,15,Thursday,5,2018,P5
12442,ES0022000005731860JV1P,2018-05-10,15:45,25,15,30,Thursday,5,2018,P5
12443,ES0022000005731860JV1P,2018-05-10,16:00,24,15,45,Thursday,5,2018,P5
12444,ES0022000005731860JV1P,2018-05-10,16:15,24,16,0,Thursday,5,2018,P5
12445,ES0022000005731860JV1P,2018-05-10,16:30,24,16,15,Thursday,5,2018,P5
12446,ES0022000005731860JV1P,2018-05-10,16:45,27,16,30,Thursday,5,2018,P5
12447,ES0022000005731860JV1P,2018-05-10,17:00,22,16,45,Thursday,5,2018,P5
12448,ES0022000005731860JV1P,2018-05-10,17:15,19,17,0,Thursday,5,2018,P5
12449,ES0022000005731860JV1P,2018-05-10,17:30,22,17,15,Thursday,5,2018,P5
12450,ES0022000005731860JV1P,2018-05-10,17:45,19,17,30,Thursday,5,2018,P5
12451,ES0022000005731860JV1P,2018-05-10,18:00,20,17,45,Thursday,5,2018,P5
12452,ES0022000005731860JV1P,2018-05-10,18:15,22,18,0,Thursday,5,2018,P4
12453,ES0022000005731860JV1P,2018-05-10,18:30,21,18,15,Thursday,5,2018,P4
12454,ES0022000005731860JV1P,2018-05-10,18:45,20,18,30,Thursday,5,2018,P4
12455,ES0022000005731860JV1P,2018-05-10,19:00,18,18,45,Thursday,5,2018,P4
12456,ES0022000005731860JV1P,2018-05-10,19:15,18,19,0,Thursday,5,2018,P4
12457,ES0022000005731860JV1P,2018-05-10,19:30,17,19,15,Thursday,5,2018,P4
12458,ES0022000005731860JV1P,2018-05-10,19:45,17,19,30,Thursday,5,2018,P4
12459,ES0022000005731860JV1P,2018-05-10,20:00,18,19,45,Thursday,5,2018,P4
12460,ES0022000005731860JV1P,2018-05-10,20:15,14,20,0,Thursday,5,2018,P4
12461,ES0022000005731860JV1P,2018-05-10,20:30,14,20,15,Thursday,5,2018,P4
12462,ES0022000005731860JV1P,2018-05-10,20:45,13,20,30,Thursday,5,2018,P4
12463,ES0022000005731860JV1P,2018-05-10,21:00,12,20,45,Thursday,5,2018,P4
12464,ES0022000005731860JV1P,2018-05-10,21:15,12,21,0,Thursday,5,2018,P4
12465,ES0022000005731860JV1P,2018-05-10,21:30,10,21,15,Thursday,5,2018,P4
12466,ES0022000005731860JV1P,2018-05-10,21:45,9,21,30,Thursday,5,2018,P4
12467,ES0022000005731860JV1P,2018-05-10,22:00,10,21,45,Thursday,5,2018,P4
12468,ES0022000005731860JV1P,2018-05-10,22:15,9,22,0,Thursday,5,2018,P5
12469,ES0022000005731860JV1P,2018-05-10,22:30,8,22,15,Thursday,5,2018,P5
12470,ES0022000005731860JV1P,2018-05-10,22:45,9,22,30,Thursday,5,2018,P5
12471,ES0022000005731860JV1P,2018-05-10,23:00,9,22,45,Thursday,5,2018,P5
12472,ES0022000005731860JV1P,2018-05-10,23:15,8,23,0,Thursday,5,2018,P5
12473,ES0022000005731860JV1P,2018-05-10,23:30,7,23,15,Thursday,5,2018,P5
12474,ES0022000005731860JV1P,2018-05-10,23:45,8,23,30,Thursday,5,2018,P5
12475,ES0022000005731860JV1P,2018-05-10,0:00,7,23,45,Thursday,5,2018,P5
12476,ES0022000005731860JV1P,2018-05-11,0:15,8,0,0,Friday,5,2018,P6
12477,ES0022000005731860JV1P,2018-05-11,0:30,7,0,15,Friday,5,2018,P6
12478,ES0022000005731860JV1P,2018-05-11,0:45,8,0,30,Friday,5,2018,P6
12479,ES0022000005731860JV1P,2018-05-11,1:00,7,0,45,Friday,5,2018,P6
12480,ES0022000005731860JV1P,2018-05-11,1:15,7,1,0,Friday,5,2018,P6
12481,ES0022000005731860JV1P,2018-05-11,1:30,7,1,15,Friday,5,2018,P6
12482,ES0022000005731860JV1P,2018-05-11,1:45,7,1,30,Friday,5,2018,P6
12483,ES0022000005731860JV1P,2018-05-11,2:00,7,1,45,Friday,5,2018,P6
12484,ES0022000005731860JV1P,2018-05-11,2:15,7,2,0,Friday,5,2018,P6
12485,ES0022000005731860JV1P,2018-05-11,2:30,7,2,15,Friday,5,2018,P6
12486,ES0022000005731860JV1P,2018-05-11,2:45,7,2,30,Friday,5,2018,P6
12487,ES0022000005731860JV1P,2018-05-11,3:00,7,2,45,Friday,5,2018,P6
12488,ES0022000005731860JV1P,2018-05-11,3:15,7,3,0,Friday,5,2018,P6
12489,ES0022000005731860JV1P,2018-05-11,3:30,7,3,15,Friday,5,2018,P6
12490,ES0022000005731860JV1P,2018-05-11,3:45,7,3,30,Friday,5,2018,P6
12491,ES0022000005731860JV1P,2018-05-11,4:00,7,3,45,Friday,5,2018,P6
12492,ES0022000005731860JV1P,2018-05-11,4:15,7,4,0,Friday,5,2018,P6
12493,ES0022000005731860JV1P,2018-05-11,4:30,7,4,15,Friday,5,2018,P6
12494,ES0022000005731860JV1P,2018-05-11,4:45,7,4,30,Friday,5,2018,P6
12495,ES0022000005731860JV1P,2018-05-11,5:00,6,4,45,Friday,5,2018,P6
12496,ES0022000005731860JV1P,2018-05-11,5:15,8,5,0,Friday,5,2018,P6
12497,ES0022000005731860JV1P,2018-05-11,5:30,8,5,15,Friday,5,2018,P6
12498,ES0022000005731860JV1P,2018-05-11,5:45,8,5,30,Friday,5,2018,P6
12499,ES0022000005731860JV1P,2018-05-11,6:00,7,5,45,Friday,5,2018,P6
12500,ES0022000005731860JV1P,2018-05-11,6:15,10,6,0,Friday,5,2018,P6
12501,ES0022000005731860JV1P,2018-05-11,6:30,15,6,15,Friday,5,2018,P6
12502,ES0022000005731860JV1P,2018-05-11,6:45,18,6,30,Friday,5,2018,P6
12503,ES0022000005731860JV1P,2018-05-11,7:00,18,6,45,Friday,5,2018,P6
12504,ES0022000005731860JV1P,2018-05-11,7:15,19,7,0,Friday,5,2018,P6
12505,ES0022000005731860JV1P,2018-05-11,7:30,19,7,15,Friday,5,2018,P6
12506,ES0022000005731860JV1P,2018-05-11,7:45,26,7,30,Friday,5,2018,P6
12507,ES0022000005731860JV1P,2018-05-11,8:00,26,7,45,Friday,5,2018,P6
12508,ES0022000005731860JV1P,2018-05-11,8:15,28,8,0,Friday,5,2018,P5
12509,ES0022000005731860JV1P,2018-05-11,8:30,28,8,15,Friday,5,2018,P5
12510,ES0022000005731860JV1P,2018-05-11,8:45,26,8,30,Friday,5,2018,P5
12511,ES0022000005731860JV1P,2018-05-11,9:00,26,8,45,Friday,5,2018,P5
12512,ES0022000005731860JV1P,2018-05-11,9:15,26,9,0,Friday,5,2018,P4
12513,ES0022000005731860JV1P,2018-05-11,9:30,27,9,15,Friday,5,2018,P4
12514,ES0022000005731860JV1P,2018-05-11,9:45,27,9,30,Friday,5,2018,P4
12515,ES0022000005731860JV1P,2018-05-11,10:00,26,9,45,Friday,5,2018,P4
12516,ES0022000005731860JV1P,2018-05-11,10:15,25,10,0,Friday,5,2018,P4
12517,ES0022000005731860JV1P,2018-05-11,10:30,25,10,15,Friday,5,2018,P4
12518,ES0022000005731860JV1P,2018-05-11,10:45,26,10,30,Friday,5,2018,P4
12519,ES0022000005731860JV1P,2018-05-11,11:00,28,10,45,Friday,5,2018,P4
12520,ES0022000005731860JV1P,2018-05-11,11:15,26,11,0,Friday,5,2018,P4
12521,ES0022000005731860JV1P,2018-05-11,11:30,27,11,15,Friday,5,2018,P4
12522,ES0022000005731860JV1P,2018-05-11,11:45,26,11,30,Friday,5,2018,P4
12523,ES0022000005731860JV1P,2018-05-11,12:00,27,11,45,Friday,5,2018,P4
12524,ES0022000005731860JV1P,2018-05-11,12:15,27,12,0,Friday,5,2018,P4
12525,ES0022000005731860JV1P,2018-05-11,12:30,27,12,15,Friday,5,2018,P4
12526,ES0022000005731860JV1P,2018-05-11,12:45,25,12,30,Friday,5,2018,P4
12527,ES0022000005731860JV1P,2018-05-11,13:00,26,12,45,Friday,5,2018,P4
12528,ES0022000005731860JV1P,2018-05-11,13:15,26,13,0,Friday,5,2018,P4
12529,ES0022000005731860JV1P,2018-05-11,13:30,29,13,15,Friday,5,2018,P4
12530,ES0022000005731860JV1P,2018-05-11,13:45,30,13,30,Friday,5,2018,P4
12531,ES0022000005731860JV1P,2018-05-11,14:00,29,13,45,Friday,5,2018,P4
12532,ES0022000005731860JV1P,2018-05-11,14:15,28,14,0,Friday,5,2018,P5
12533,ES0022000005731860JV1P,2018-05-11,14:30,28,14,15,Friday,5,2018,P5
12534,ES0022000005731860JV1P,2018-05-11,14:45,27,14,30,Friday,5,2018,P5
12535,ES0022000005731860JV1P,2018-05-11,15:00,27,14,45,Friday,5,2018,P5
12536,ES0022000005731860JV1P,2018-05-11,15:15,25,15,0,Friday,5,2018,P5
12537,ES0022000005731860JV1P,2018-05-11,15:30,23,15,15,Friday,5,2018,P5
12538,ES0022000005731860JV1P,2018-05-11,15:45,18,15,30,Friday,5,2018,P5
12539,ES0022000005731860JV1P,2018-05-11,16:00,15,15,45,Friday,5,2018,P5
12540,ES0022000005731860JV1P,2018-05-11,16:15,15,16,0,Friday,5,2018,P5
12541,ES0022000005731860JV1P,2018-05-11,16:30,16,16,15,Friday,5,2018,P5
12542,ES0022000005731860JV1P,2018-05-11,16:45,16,16,30,Friday,5,2018,P5
12543,ES0022000005731860JV1P,2018-05-11,17:00,16,16,45,Friday,5,2018,P5
12544,ES0022000005731860JV1P,2018-05-11,17:15,18,17,0,Friday,5,2018,P5
12545,ES0022000005731860JV1P,2018-05-11,17:30,17,17,15,Friday,5,2018,P5
12546,ES0022000005731860JV1P,2018-05-11,17:45,16,17,30,Friday,5,2018,P5
12547,ES0022000005731860JV1P,2018-05-11,18:00,15,17,45,Friday,5,2018,P5
12548,ES0022000005731860JV1P,2018-05-11,18:15,16,18,0,Friday,5,2018,P4
12549,ES0022000005731860JV1P,2018-05-11,18:30,16,18,15,Friday,5,2018,P4
12550,ES0022000005731860JV1P,2018-05-11,18:45,16,18,30,Friday,5,2018,P4
12551,ES0022000005731860JV1P,2018-05-11,19:00,14,18,45,Friday,5,2018,P4
12552,ES0022000005731860JV1P,2018-05-11,19:15,13,19,0,Friday,5,2018,P4
12553,ES0022000005731860JV1P,2018-05-11,19:30,14,19,15,Friday,5,2018,P4
12554,ES0022000005731860JV1P,2018-05-11,19:45,12,19,30,Friday,5,2018,P4
12555,ES0022000005731860JV1P,2018-05-11,20:00,12,19,45,Friday,5,2018,P4
12556,ES0022000005731860JV1P,2018-05-11,20:15,12,20,0,Friday,5,2018,P4
12557,ES0022000005731860JV1P,2018-05-11,20:30,13,20,15,Friday,5,2018,P4
12558,ES0022000005731860JV1P,2018-05-11,20:45,11,20,30,Friday,5,2018,P4
12559,ES0022000005731860JV1P,2018-05-11,21:00,11,20,45,Friday,5,2018,P4
12560,ES0022000005731860JV1P,2018-05-11,21:15,11,21,0,Friday,5,2018,P4
12561,ES0022000005731860JV1P,2018-05-11,21:30,11,21,15,Friday,5,2018,P4
12562,ES0022000005731860JV1P,2018-05-11,21:45,11,21,30,Friday,5,2018,P4
12563,ES0022000005731860JV1P,2018-05-11,22:00,10,21,45,Friday,5,2018,P4
12564,ES0022000005731860JV1P,2018-05-11,22:15,9,22,0,Friday,5,2018,P5
12565,ES0022000005731860JV1P,2018-05-11,22:30,8,22,15,Friday,5,2018,P5
12566,ES0022000005731860JV1P,2018-05-11,22:45,9,22,30,Friday,5,2018,P5
12567,ES0022000005731860JV1P,2018-05-11,23:00,8,22,45,Friday,5,2018,P5
12568,ES0022000005731860JV1P,2018-05-11,23:15,7,23,0,Friday,5,2018,P5
12569,ES0022000005731860JV1P,2018-05-11,23:30,8,23,15,Friday,5,2018,P5
12570,ES0022000005731860JV1P,2018-05-11,23:45,7,23,30,Friday,5,2018,P5
12571,ES0022000005731860JV1P,2018-05-11,0:00,7,23,45,Friday,5,2018,P5
12572,ES0022000005731860JV1P,2018-05-12,0:15,8,0,0,Saturday,5,2018,P6
12573,ES0022000005731860JV1P,2018-05-12,0:30,7,0,15,Saturday,5,2018,P6
12574,ES0022000005731860JV1P,2018-05-12,0:45,8,0,30,Saturday,5,2018,P6
12575,ES0022000005731860JV1P,2018-05-12,1:00,7,0,45,Saturday,5,2018,P6
12576,ES0022000005731860JV1P,2018-05-12,1:15,7,1,0,Saturday,5,2018,P6
12577,ES0022000005731860JV1P,2018-05-12,1:30,6,1,15,Saturday,5,2018,P6
12578,ES0022000005731860JV1P,2018-05-12,1:45,7,1,30,Saturday,5,2018,P6
12579,ES0022000005731860JV1P,2018-05-12,2:00,7,1,45,Saturday,5,2018,P6
12580,ES0022000005731860JV1P,2018-05-12,2:15,7,2,0,Saturday,5,2018,P6
12581,ES0022000005731860JV1P,2018-05-12,2:30,7,2,15,Saturday,5,2018,P6
12582,ES0022000005731860JV1P,2018-05-12,2:45,6,2,30,Saturday,5,2018,P6
12583,ES0022000005731860JV1P,2018-05-12,3:00,7,2,45,Saturday,5,2018,P6
12584,ES0022000005731860JV1P,2018-05-12,3:15,7,3,0,Saturday,5,2018,P6
12585,ES0022000005731860JV1P,2018-05-12,3:30,7,3,15,Saturday,5,2018,P6
12586,ES0022000005731860JV1P,2018-05-12,3:45,6,3,30,Saturday,5,2018,P6
12587,ES0022000005731860JV1P,2018-05-12,4:00,7,3,45,Saturday,5,2018,P6
12588,ES0022000005731860JV1P,2018-05-12,4:15,7,4,0,Saturday,5,2018,P6
12589,ES0022000005731860JV1P,2018-05-12,4:30,7,4,15,Saturday,5,2018,P6
12590,ES0022000005731860JV1P,2018-05-12,4:45,6,4,30,Saturday,5,2018,P6
12591,ES0022000005731860JV1P,2018-05-12,5:00,7,4,45,Saturday,5,2018,P6
12592,ES0022000005731860JV1P,2018-05-12,5:15,8,5,0,Saturday,5,2018,P6
12593,ES0022000005731860JV1P,2018-05-12,5:30,7,5,15,Saturday,5,2018,P6
12594,ES0022000005731860JV1P,2018-05-12,5:45,8,5,30,Saturday,5,2018,P6
12595,ES0022000005731860JV1P,2018-05-12,6:00,7,5,45,Saturday,5,2018,P6
12596,ES0022000005731860JV1P,2018-05-12,6:15,8,6,0,Saturday,5,2018,P6
12597,ES0022000005731860JV1P,2018-05-12,6:30,8,6,15,Saturday,5,2018,P6
12598,ES0022000005731860JV1P,2018-05-12,6:45,7,6,30,Saturday,5,2018,P6
12599,ES0022000005731860JV1P,2018-05-12,7:00,8,6,45,Saturday,5,2018,P6
12600,ES0022000005731860JV1P,2018-05-12,7:15,7,7,0,Saturday,5,2018,P6
12601,ES0022000005731860JV1P,2018-05-12,7:30,8,7,15,Saturday,5,2018,P6
12602,ES0022000005731860JV1P,2018-05-12,7:45,7,7,30,Saturday,5,2018,P6
12603,ES0022000005731860JV1P,2018-05-12,8:00,7,7,45,Saturday,5,2018,P6
12604,ES0022000005731860JV1P,2018-05-12,8:15,7,8,0,Saturday,5,2018,P5
12605,ES0022000005731860JV1P,2018-05-12,8:30,7,8,15,Saturday,5,2018,P5
12606,ES0022000005731860JV1P,2018-05-12,8:45,6,8,30,Saturday,5,2018,P5
12607,ES0022000005731860JV1P,2018-05-12,9:00,7,8,45,Saturday,5,2018,P5
12608,ES0022000005731860JV1P,2018-05-12,9:15,7,9,0,Saturday,5,2018,P4
12609,ES0022000005731860JV1P,2018-05-12,9:30,6,9,15,Saturday,5,2018,P4
12610,ES0022000005731860JV1P,2018-05-12,9:45,7,9,30,Saturday,5,2018,P4
12611,ES0022000005731860JV1P,2018-05-12,10:00,7,9,45,Saturday,5,2018,P4
12612,ES0022000005731860JV1P,2018-05-12,10:15,6,10,0,Saturday,5,2018,P4
12613,ES0022000005731860JV1P,2018-05-12,10:30,7,10,15,Saturday,5,2018,P4
12614,ES0022000005731860JV1P,2018-05-12,10:45,7,10,30,Saturday,5,2018,P4
12615,ES0022000005731860JV1P,2018-05-12,11:00,6,10,45,Saturday,5,2018,P4
12616,ES0022000005731860JV1P,2018-05-12,11:15,7,11,0,Saturday,5,2018,P4
12617,ES0022000005731860JV1P,2018-05-12,11:30,7,11,15,Saturday,5,2018,P4
12618,ES0022000005731860JV1P,2018-05-12,11:45,6,11,30,Saturday,5,2018,P4
12619,ES0022000005731860JV1P,2018-05-12,12:00,7,11,45,Saturday,5,2018,P4
12620,ES0022000005731860JV1P,2018-05-12,12:15,7,12,0,Saturday,5,2018,P4
12621,ES0022000005731860JV1P,2018-05-12,12:30,7,12,15,Saturday,5,2018,P4
12622,ES0022000005731860JV1P,2018-05-12,12:45,6,12,30,Saturday,5,2018,P4
12623,ES0022000005731860JV1P,2018-05-12,13:00,7,12,45,Saturday,5,2018,P4
12624,ES0022000005731860JV1P,2018-05-12,13:15,7,13,0,Saturday,5,2018,P4
12625,ES0022000005731860JV1P,2018-05-12,13:30,7,13,15,Saturday,5,2018,P4
12626,ES0022000005731860JV1P,2018-05-12,13:45,6,13,30,Saturday,5,2018,P4
